stop_id,stop_name,type,location,in_lines,identifier,stop_description
1946304,"Landsbergerallee, Steuerhaus",tram,"52.52951766684918, 13.460423477637198","['64', '69']",,
1946305,Langhansstr.,tram,"52.55363963048395, 13.434662465493163",['72'],,
1946306,Lankwitz,s-bahn,"52.4386,13.3417",['KBS 103'],Q800481,
1946307,"Lankwitz, Kaiser-Wilhelmstr.",tram,"52.436274378440025, 13.34576338993938",['96'],,
1946308,Lehnitz,s-bahn,"52.7411,13.2635",['KBS 104'],Q4258498,
1946309,Lehrter Bhf.,tram,"52.52343504003177, 13.37053213445337",['21'],,
1946310,Lehrter Stadtbahnhof,s-bahn,"52.5253,13.3694","['KBS 101', 'KBS 100c']",Q821299,
1946311,Leinestr.,u-bahn,"52.472777777778,13.428333333333",['D'],Q668563,
1946312,Leipzigerstr. Ecke Friedrichstr.,tram,"52.51034466260824, 13.389872790958105",['74'],,
1946313,Leopoldplatz,u-bahn,"52.5465,13.3591",['C'],Q1960809,
1946314,Lichtenberg,s-bahn,"52.5106,13.4964",['KBS 101'],Q634247,
1946315,"Lichtenberg, Röderplatz",tram,"52.5266001,13.479068","['69', '8']",Q65685373,
1946316,"Lichtenberg, Scheffelstr.",tram,"52.52052601665067, 13.474048782169525",['65'],,
1946317,Lichtenrade,s-bahn,"52.3876,13.3963",['KBS 105a'],Q6543354,
1946318,Lichtenraderchaussee,tram,"52.4145416978014, 13.401163053986947",['99'],,
1946319,Lichterfelde Ost,s-bahn,"52.43,13.3289",['KBS 103'],Q111311299,
1946320,Lichterfelde Süd,s-bahn,"52.41,13.3086",['KBS 103'],Q800482,
1946321,Lichterfelde West,s-bahn,"52.4433,13.2947",['KBS 104a'],Q111327103,
1946322,"Lichterfelde, Händelplatz",tram,"52.45002542534163, 13.315390504587368",['74'],,
1946323,"Lichterfelde-Süde, Goerzallee Ecke Appenzellerstr.",tram,"52.42193241925337, 13.298516174304284",['77'],,
1946324,"Lichterfelde-West, Drakestr.",tram,"52.44389237589557, 13.29571127058344",['77'],,
1946325,Lindenstr.,omnibus,"52.50113590948542, 13.394408948438224",['1'],,
1946326,Lindenstr. Ecke Bahnhofstr.,tram,"52.4505094,13.572684","['87_a', '87_b', '95_a', '95_b']",Q66095701,
1946327,Luzernerstr. Ecke Goerzallee,tram,"52.423805276568366, 13.300876293530628",['77'],,
1946328,Machnower Schleuse,tram,"52.39513316459733, 13.20831380290797",['96'],,
1946329,Magdalenenstr.,u-bahn,"52.5125,13.486388888889",['E'],Q473901,
1946330,Mahlow,s-bahn,"52.3602,13.4085",['KBS 105a'],Q2641431,
1946331,"Mahlsdorf, Zeppelinstr.",omnibus,"52.5140540358825, 13.61139730634821",['H'],,
1946332,"Mahlsdorf-Süd, Kohlisstr.",omnibus,"52.47546367962774, 13.599281537604181",['D'],,
1946333,Mahlsdorferstr. Ecke Kohlisstr.,tram,"52.4750917552827, 13.600090116302983",['83'],,
1946334,Mariendorf,s-bahn,"52.4478,13.3609",['KBS 105a'],Q800497,
1946335,"Mariendorf, Zastrowstr.",tram,"52.453661629084294, 13.38439177695092",['99'],,
1946336,Mariendorferweg,tram,"52.46469434328643, 13.432932867671957",['6'],,
1946337,Mariendorferweg Ecke Chausseestr.,tram,"52.46469681872952, 13.432973252862677",['6'],,
1946338,Marienfelde,s-bahn,"52.4242,13.3747",['KBS 105a'],Q800485,
1946339,Markgrafendamm,tram,"52.49918957829234, 13.465807953098425",['82'],,
1946340,Markstr.,tram,"52.56287187492626, 13.364542514645981",['41'],,
1946341,Marktstr.,tram,"52.56278268494771, 13.36447387353836",['141'],,
1946342,Masurenallee,tram,"52.50643430135658, 13.28045735469032",['75'],,
1946343,Memelerstr.,u-bahn,"52.516794444444,13.444991666667",['E'],Q551768,
1946344,Molkenmarkt,tram,"52.51679321421663, 13.409330619020574","['72', '82', '64', '73', '65', '60']",,
1946345,Moltkebrücke,tram,"52.5219128570478, 13.368763129040833",['21'],,
1946346,Moltkestr.,tram,"52.52091870811496, 13.370522595212249",['21'],,
1946347,Moritzplatz,u-bahn,"52.503611111111,13.410833333333",['D'],Q374225,
1946348,Märkisches Museum,tram,"52.51272975061891, 13.411419237277142","['87_a', '87_b']",,
1946349,Märkisches Museum,u-bahn,"52.511944444444,13.408888888889",['A'],Q657871,
1946350,Möllendorffstr. Ecke Scheffelstr.,tram,"52.52073451226056, 13.480334590663476",['8'],,
1946351,Müggelheim,omnibus,"52.41018331064196, 13.665897531850348",['27'],,
1946352,Müggelheimerdamm,omnibus,"52.42399604932065, 13.628973842179805",['27'],,
1946353,Müggelseedamm,tram,"52.4498638,13.661534","['87_a', '87_b']",Q66361484,
1946354,Mühlenstr.,tram,"52.508543937506005, 13.43489757970717","['6', '82']",,
1946355,Mühlenstr. Ecke Hauptstr.,tram,"52.48181095333424, 13.348363136513548",['6'],,
1946356,Müllerstr.,tram,"52.55973735325193, 13.335642683090738","['25', '28', '128', '68']",,
1946357,Müllerstr. Ecke Seestr.,tram,"52.55047126275597, 13.351995203728084","['25', '28', '128', '68']",,
1946358,Neanderstr.,u-bahn,"52.510833333333,13.416388888889",['D'],Q663204,
1946359,Neanderstr. Ecke Köpenickerstr.,tram,"52.510995892162974, 13.416448002055228","['87_a', '87_b']",,
1946360,Nettelbeckplatz,tram,"52.54423653105294, 13.369853072459598",['23'],,
1946361,Neu-Lichtenberg,s-bahn,"52.5022,13.4856",['KBS 101'],Q1284120,
1946362,Neu-Westend,u-bahn,"52.515555555556,13.261111111111",['A1'],Q656431,
1946363,Neue Königstr.,tram,"52.52595170978377, 13.4208495980272",['60'],,
1946364,Neuendorferstr.,tram,"52.54666874846329, 13.209047169204815",['75'],,
1946365,Neukölln,s-bahn,"52.469166666667,13.441666666667","['KBS 100a', 'KBS 100']",Q111325412,
1946366,"Neukölln, Steinmetzstr.",tram,"52.472875143270436, 13.42842218641741",['27'],,
1946367,"Neukölln, Südring",u-bahn,"52.469444,13.442222",['C'],Q21272767,
1946368,Niederneuendorferallee,tram,"52.565323131218655, 13.209268714576623",['75'],,
1946369,"Niederschönhausen, Friedensplatz",tram,"52.58152721246565, 13.40424791490455",['47'],,
1946370,Nikolassee,s-bahn,"52.4317,13.1933","['KBS 101', 'KBS 104a']",Q637052,
1946371,Nollendorfplatz,u-bahn,"52.499166666667,13.353888888889","['A', 'B1']",Q571039,
1946372,Nonnendammallee,tram,"52.538012066324, 13.24976268119185",['55'],,
1946373,Nordend,tram,"52.5902104,13.4027524","['199', '47']",Q65032696,
1946374,Nürnbergerplatz,u-bahn,"52.4983,13.3347",['A2'],Q202101,
1946375,"Oberschöneweide, Edisonstrass Ecke Wilhelminenhofstr.",tram,"52.4619496,13.5139049",['69'],Q65951882,
1946376,"Oberschöneweide, Nalepastr. Ecke Karlshorsterstr.",tram,"52.46375690203293, 13.508592113789488","['87_a', '87_b', '95_a', '95_b']",,
1946377,Oberspree,s-bahn,"52.4525,13.5382",['KBS 100d'],Q15192700,
1946378,Onkel Toms Hütte,u-bahn,"52.450277777778,13.253333333333",['A2'],Q389214,
1946379,Oranienburg,s-bahn,"52.7536,13.2496",['KBS 104'],Q2341669,
1946380,Oranienburgerstr. Ecke Wilhelmsruherdamm,tram,"52.59551837167652, 13.33304922892868",['68'],,
1946381,Oranienburger Tor,tram,"52.539688922405084, 13.205173102056984",['75'],,
1946382,Oranienburger Tor,u-bahn,"52.524886111111,13.387477777778",['C'],Q571485,
1946383,Oskar-Helene-Heim,u-bahn,"52.450277777778,13.269722222222",['A2'],Q681336,
1946384,Oskarplatz,tram,"52.5570174,13.3659987","['141', '41']",Q65767112,
1946385,Osloerstr. Ecke Prinzenallee,tram,"52.5559072,13.3837614",['8'],Q65807451,
1946386,Osloer str.,tram,"52.55670687244517, 13.37382548226232",['8'],,
1946387,Osnabrückerstr.,tram,"52.52655659018374, 13.297414453709727",['55'],,
1946388,Ostendstr.,tram,"52.4572322,13.5338473","['87_a', '87_b', '95_a', '95_b']",Q66104283,
1946389,Ostkreuz,s-bahn,"52.5031,13.4689","['KBS 101', 'KBS 100', 'KBS 100c']",Q111251530,
1946390,Pallasstr.,tram,"52.49433531886079, 13.361034439138953",['3'],,
1946391,Pallasstr. Ecke Potsdamerstr.,tram,"52.49439853450471, 13.361087669638948",['3'],,
1946392,"Pankow, Breitestr.",tram,"52.569410944464835, 13.403477893079419",['47'],,
1946393,"Pankow, Damerowsstr.",tram,"52.572297062803116, 13.414824736159702","['49', '24']",,
1946394,"Pankow, Damerowstr.",tram,"52.57340426550783, 13.422144089868961","['24', '49']",,
1946395,"Pankow, Schönholzerstr.",tram,"52.5694372959097, 13.400975893487843",['23'],,
1946396,"Pankow, Vinetastr.",u-bahn,"52.559166666667,13.413333333333",['A'],Q570906,
1946397,"Pankow, Wollankstr.",tram,"52.565654441230436, 13.39086059036533",['199'],,
1946398,Pankow-Heinersdorf,s-bahn,"52.5780653,13.4295093",['KBS 103'],Q4892366,
1946399,Pankow-Schönhausen,s-bahn,"52.5667,13.4111",['KBS 103'],Q653775,
1946400,Pankstr.,tram,"52.55232052700631, 13.381594396575924",['23'],,
1946401,Papestr.,s-bahn,"52.4756,13.3644","['KBS 100', 'KBS 103', 'KBS 105a']",Q111323139,
1946402,Pasewalkerstr.,tram,"52.57798821745791, 13.428766545985715","['49', '24']",,
1946403,Paulsternstr.,tram,"52.538114851173546, 13.248435943349298",['55'],,
1946404,Petersburgerstr.,u-bahn,"52.515833333333,13.454166666667",['E'],Q568627,
1946405,Petersburgerstr. Ecke Landsbergerallee,tram,"52.5259343,13.4462368",['65'],Q65553230,
1946406,Pichelsberg,s-bahn,"52.5103,13.2271",['KBS 100c'],Q800488,
1946407,"Pichelsberg, Stössenseebrücke",ferry,"52.51277524075516, 13.213352077856104",['Wannsee-Pichelsberg'],,
1946408,Pichelsdorferstr.,tram,"52.51307046642958, 13.196871153391022",['75'],,
1946409,Podbielskiallee,u-bahn,"52.464444444444,13.296388888889",['A2'],Q571324,
1946410,Postdamerstr. Ecke Hauptstr.,tram,"52.49042197420286, 13.360258660240738",['74'],,
1946411,Potsdam,s-bahn,"52.3917,13.0667",['KBS 101'],Q647973,
1946412,Potsdamerchaussee,omnibus,"52.431000977609386, 13.229955507955582",['17'],,
1946413,Potsdamerplatz,s-bahn,"52.5094,13.3766","['KBS 105a', 'KBS 103', 'KBS 104a']",Q106086519,
1946414,Potsdamerplatz,tram,"52.50948236131137, 13.375988156399634","['21', '74', '1']",,
1946415,Potsdamerplatz,u-bahn,"52.5092,13.3782",['A'],Q3909578,
1946416,Potsdamerstr.,tram,"52.397080366659694, 13.243581735284204",['96'],,
1946417,Potsdamerstr. Ecke Kurfürstenstr.,tram,"52.4997538570783, 13.362818148290852",['74'],,
1946418,Potsdamerstr. Ecke Pallasstr.,tram,"52.49437098285493, 13.361060066548905",['74'],,
1946419,Prenzlauerallee,s-bahn,"52.544775,13.426116",['KBS 100'],Q32661483,
1946420,Prenzlauerallee,tram,"52.5396522,13.4244789","['72', '73']",Q65222180,
1946421,Prenzlauerallee Ecke Danzigerstr.,tram,"52.5396522,13.4244789","['72', '73']",Q65222180,
1946422,Prenzlauer Promenade,tram,"52.55155536618067, 13.43032253030515",['73'],,
1946423,Prenzlauer Promenade Ecke Gustav-Adolfstr.,tram,"52.551756288963574, 13.43036423385003",['73'],,
1946424,Prenzlauerstr. Ecke Prenzlauerallee,tram,"52.52702543130057, 13.415674981943308","['72', '60', '73']",,
1946425,Priesterweg,s-bahn,"52.4601,13.3563","['KBS 105a', 'KBS 103']",Q800508,
1946426,Prinz-Louis-Ferdinandstr.,tram,"52.52067652539613, 13.389902051315714",['1'],,
1946427,Prinzenallee Ecke Brehmestr.,tram,"52.55964584409222, 13.386994425763648",['23'],,
1946428,Prinzenallee Ecke Osloerstr.,tram,"52.5559072,13.3837614",['24'],Q65807451,
1946429,Prinzenstr.,u-bahn,"52.498333333333,13.406111111111",['B'],Q689797,
1946430,Putlitzstr.,s-bahn,"52.536,13.344",['KBS 100'],Q465972,
1946431,Rahnsdorf,tram,"52.443531694444445,13.685038","['87_a', '87_b']",Q66361311,
1946432,Ramlerstr.,tram,"52.5471348687247, 13.389120500428692","['199', '28', '128', '41', '24', '141']",,
1946433,Rangsdorf,s-bahn,"52.294444,13.430278",['KBS 105a'],Q801345,
1946434,Rathaus,tram,"52.51823377354708, 13.4098395840552","['72', '64', '73', '65', '60']",,
1946435,Rathaus Neukölln,u-bahn,"52.481666666667,13.434166666667",['C'],Q628770,
1946436,Rathenowerstr.,tram,"52.52356,13.35779",['21'],Q121863902,
1946437,Reichskanzlerdamm,tram,"52.588585153873055, 13.388316972877895",['23'],,
1946438,Reichskanzlerplatz,tram,"52.5089140766086, 13.272251406623242",['75'],,
1946439,Reichskanzlerplatz,u-bahn,"52.509722222222,13.273055555556",['A1'],Q657857,
1946440,Reichsportfeld,u-bahn,"52.511,13.2416",['A1'],Q800506,
1946441,Reichssportfeld,s-bahn,"52.511,13.2416",['KBS 100c'],Q800506,
1946442,Reinickendorf,s-bahn,"52.5779,13.3506",['KBS 105'],Q800496,
1946443,"Reinickendorf, Berlinerstr. Ecke Waldstr.",tram,"52.57551795282049, 13.332035971745624",['68'],,
1946444,"Reinickendorf, Residenzstr.",tram,"52.57582595662085, 13.34785112535354",['141'],,
1946445,"Reinickendorf, Scharnweberstr.",tram,"52.567938584320565, 13.311990398863685","['25', '128', '41', '28']",,
1946446,"Reinickendorf-Ost, Hauptstr.",tram,"52.57506440929674, 13.352281003125478",['41'],,
1946447,"Reinickendorf-West, Berlinerstr.",tram,"52.56406869437813, 13.327834537507654",['41'],,
1946448,Reinickendorferstr.,tram,"52.54031997084383, 13.36977195492272","['141', '41', '23']",,
1946449,Reinickendorferstr.,u-bahn,"52.539911111111,13.370377777778",['C'],Q559249,
1946450,Reinickendorferstr. Ecke Iranischestr.,tram,"52.55506396501877, 13.365910457558154","['141', '41']",,
1946451,Residenzstr.,tram,"52.570797354942535, 13.360629789825673",['41'],,
1946452,Residenzstr. Ecke Hauptstr.,tram,"52.57424536432287, 13.35918599675858",['141'],,
1946453,Richard-Wagner-Platz,tram,"52.517570616857, 13.306248118529135",['54'],,
1946454,Ringstr. Ecke Finckensteinallee,tram,"52.432763118715044, 13.28708803299288",['77'],,
1946455,Roseneck,tram,"52.47630604660362, 13.281717433241134",['76'],,
1946456,Rosenthal,tram,"52.598664,13.3726652",['23'],Q65364041,
1946457,Rosenthalerplatz,tram,"52.5301769,13.4016121",['1'],Q65093945,
1946458,Rosenthalerplatz,u-bahn,"52.53,13.401111111111",['D'],Q663231,
1946459,Rosenthalerstr.,tram,"52.526863056079485, 13.403424759115316",['1'],,
1946460,"Rudow, Neuköllnerstr.",tram,"52.41576933170046, 13.49645398044122",['147'],,
1946461,Ruhleben,u-bahn,"52.525555555556,13.241388888889",['A1'],Q656401,
1946462,Ruhlebenerstr.,tram,"52.527379691904514, 13.211389157620193",['54'],,
1946463,Röntgental,s-bahn,"52.6487,13.5136",['KBS 103'],Q801386,
1946464,Rüdesheimerplatz,u-bahn,"52.473333333333,13.314444444444",['A2'],Q167147,
1946465,Sachsendamm,tram,"52.47447878567379, 13.361479342511561",['6'],,
1946466,Samariterstr.,u-bahn,"52.514722222222,13.464444444444",['E'],Q552891,
1946467,Savignyplatz,s-bahn,"52.5051746,13.3190659","['KBS 101', 'KBS 100c']",Q554382,
1946468,Scharnweberstr. Ecke Berlinerstr.,tram,"52.564054479214924, 13.327868562561564","['25', '28', '128']",,
1946469,Schicklerstr. Ecke Alexanderstr.,tram,"52.51551722524566, 13.418231396470526",['82'],,
1946470,Schillingstr.,u-bahn,"52.520277777778,13.421666666667",['E'],Q552899,
1946471,Schlachtensee,s-bahn,"52.4401,13.2153",['KBS 104a'],Q800509,
1946472,Schlesischer Bahnhof,omnibus,"52.50976021619768, 13.436358877912049",['1'],,
1946473,Schlesischer Bahnhof,s-bahn,"52.51,13.4347","['KBS 101', 'KBS 100c']",Q683239,
1946474,Schlesisches Tor,tram,"52.50089071846621, 13.441502603146748","['87_a', '87_b']",,
1946475,Schlesisches Tor,u-bahn,"52.500833333333,13.441666666667",['B'],Q602282,
1946476,Schloßplatz,omnibus,"52.516189104673394, 13.401870070751757","['1', '9']",,
1946477,Schloßstr.,omnibus,"52.45269082659021, 13.313015618265792",['5'],,
1946478,Schmargendorf,s-bahn,"52.479672222222,13.312441666667",['KBS 100'],Q302810,
1946479,Schmöckwitz,tram,"52.37584405426887, 13.648910287320868",['86'],,
1946480,Schulzendorf,s-bahn,"52.6128,13.2462",['KBS 105'],Q800487,
1946481,Schwartzkopffstr.,u-bahn,"52.535277777778,13.377222222222",['C'],Q554360,
1946482,"Schönberg, Wartburgplatz",tram,"52.48749215907796, 13.34511332295929",['6'],,
1946483,Schöneberg,s-bahn,"52.4794,13.3517","['KBS 100', 'KBS 104a']",Q543855,
1946484,Schönefeld,tram,"52.38954327891276, 13.511286026236943",['147'],,
1946485,Schöneweide,s-bahn,"52.455,13.509444444444","['KBS 100d', 'KBS 100a', 'KBS 100c']",Q111323931,
1946486,Schönhauser Alle,u-bahn,"52.549328888889,13.413706111111",['A'],Q47014936,
1946487,Schönhauserallee,s-bahn,"52.549329,13.413706",['KBS 100'],Q111264493,
1946488,Schönhauserallee,tram,"52.5537705,13.4138898","['49', '47']",Q65076842,
1946489,Schönhauserallee Ecke Danzigerstr.,tram,"52.54142343265726, 13.412140744779617","['49', '47']",,
1946490,Schönhauserallee Ecke Dänenstr.,tram,"52.54964258327103, 13.413653988181903","['49', '47']",,
1946491,Schönhauserallee Ecke Wisbyerstr.,tram,"52.55374610843057, 13.414453768690132",['49'],,
1946492,Schönhauser Tor,u-bahn,"52.528333333333,13.410277777778",['A'],Q658790,
1946493,Schönholz,s-bahn,"52.5714,13.3814","['KBS 104', 'KBS 105']",Q800490,
1946494,Schönleinstr.,u-bahn,"52.493055555556,13.421944444444",['D'],Q666868,
1946495,Schönwalderallee,tram,"52.55533730374434, 13.19864146836822",['54'],,
1946496,Schönwalderstr.,tram,"52.542957403151995, 13.206312038330612",['54'],,
1946497,Schützenplatz,tram,"52.417902585068575, 13.30511527465078",['96'],,
1946498,Seestr.,u-bahn,"52.55056,13.35194",['C'],Q554391,
1946499,Seestr. Ecke Markstr.,tram,"52.55695074879838, 13.365622304450374",['8'],,
1946500,Seestr. Ecke Müllerstr.,tram,"52.55044753588031, 13.351974539230612",['8'],,
1946501,"Seestr., Friedhöfe",tram,"52.552703555448296, 13.356287088477963",['8'],,
1946502,Senefelderplatz,u-bahn,"52.53242, 13.412743",['A'],Q32661454,
1946503,Siegfriedstr.,tram,"52.51955575998727, 13.499342568310986",['69'],,
1946504,Siemensstadt,s-bahn,"52.53923,13.26365",['KBS 100b'],Q96080453,
1946505,Siemensstadt,tram,"52.53699730933042, 13.262264223562065",['55'],,
1946506,Sonnenallee,s-bahn,"52.473,13.4558",['KBS 100'],Q481364,
1946507,Sonnenallee,tram,"52.48613359502478, 13.430239659364373","['95_a', '95_b']",,
1946508,Sonnenallee Ecke Erkstr.,tram,"52.481693342166764, 13.440079325671048","['95_a', '95_b']",,
1946509,"Sonnenallee, S-Bahn",tram,"52.473894347989244, 13.45587384777502","['95_a', '95_b']",,
1946510,Sophie-Charlotte-Platz,u-bahn,"52.510833333333,13.296666666667",['A1'],Q657879,
1946511,Spandau,s-bahn,"52.532, 13.2089",['KBS 100c'],Q800491,
1946512,Spandau Markt,tram,"52.53784349532438, 13.204135429364628",['54'],,
1946513,Spandau markt,tram,"52.53784349532438, 13.204135429364628",['55'],,
1946514,"Spandau, Johannesstrift",tram,"52.56760998876781, 13.191764395056936",['54'],,
1946515,"Spandau, Markt",tram,"52.53784349532438, 13.204135429364628",['75'],,
1946516,Spandauer Berg,tram,"52.522456029890684, 13.255823061511318",['54'],,
1946517,Spandauerchaussee,tram,"52.52387160893929, 13.249377186385694",['54'],,
1946518,Spandauerstr. Ecke Schloßstr.,tram,"52.519432576631544, 13.295996482010626",['54'],,
1946519,Spandauerstr. Ecke Schloßtr.,tram,"52.519428412966874, 13.295919143611133",['62'],,
1946520,Spindlersfeld,s-bahn,"52.4472,13.5613",['KBS 100d'],Q4892371,
1946521,Spittelmarkt,tram,"52.511243321361405, 13.40494539543245","['87_a', '87_b', '74']",,
1946522,Spittelmarkt,u-bahn,"52.511111111111,13.403611111111",['A'],Q569489,
1946523,Sportpromenade,tram,"52.410570754598794, 13.597970946447681",['86'],,
1946524,Stadtmitte,u-bahn,"52.5122,13.3894","['A', 'C']",Q660066,
1946525,Stahnsdorf,tram,"52.39232917788066, 13.222201892483092",['96'],,
1946526,Steglitz,s-bahn,"52.4562,13.3216",['KBS 104a'],Q111264179,
1946527,"Steglitz, Rathaus",omnibus,"52.45646561335731, 13.322849067861537",['5'],,
1946528,"Steglitz, Rathaus",tram,"52.456923983453606, 13.320670797180279","['77', '74']",,
1946529,Sternendamm,tram,"52.44656599538739, 13.506553020950665",['91'],,
1946530,Stettiner Bahnhof,s-bahn,"52.5319,13.3878","['KBS 104', 'KBS 105', 'KBS 103']",Q673721,
1946531,Stettiner Bhf.,tram,"52.531658,13.3887147",['1'],Q65697896,
1946532,Stettiner Bhf.,u-bahn,"52.5319,13.3878",['C'],Q673721,
1946533,Stralauerallee Ecke Warschauerstr.,tram,"52.50274970779661, 13.446779618871153",['82'],,
1946534,Strausbergerplatz,u-bahn,"52.518055555556,13.430833333333",['E'],Q570999,
1946535,Streitstr.,tram,"52.55407261801787, 13.207796313816315",['75'],,
1946536,Strelitzerstr.,tram,"52.5388670480441, 13.391881284856476",['4'],,
1946537,Stuttgarterplatz,tram,"52.50566810519856, 13.306864497506904",['62'],,
1946538,Städtische Oper,u-bahn,"52.511944444444,13.310555555556",['A1'],Q869501,
1946539,Stölpchensee,omnibus,"52.409430239790396, 13.14381794619846",['17'],,
1946540,Suarezstr.,tram,"52.50689035996181, 13.295212964938859",['62'],,
1946541,Suarezstr. Ecke Kaiserdamm,tram,"52.510974833268435, 13.297307505380822",['62'],,
1946542,Sundgauerstr.,s-bahn,"52.436291,13.273772",['KBS 104a'],Q800513,
1946543,Südende,s-bahn,"52.4481,13.3536",['KBS 103'],Q800511,
1946544,Tegel,s-bahn,"52.5886,13.2894",['KBS 105'],Q800493,
1946545,"Tegel, Alt-Tegel",tram,"52.589904229457645, 13.283306953160388","['25', '41']",,
1946546,"Tegel, Schloßstr.",tram,"52.59385577804168, 13.280849504455242",['128'],,
