Unnamed: 0,line_id,year,line_name,type,start_stop,Length (time),east_west,Frequency,Length (km)
28,197129,1971,A1,bus,"Moabit, Waldstrasse Ecke Turmstrasse<> Lindenstrasse Ecke Müllerstrasse",57,West,12,
29,197130,1971,A10,bus,Haselhorster Damm Ecke Gartenfelderstrasse<> Lupsteiner Weg,67,West,10,
30,197131,1971,A11,bus,"Dahlem, Waldfriedhof<> U-Bhf. Alt-Mariendorf",42,West,10,
31,197132,1971,A12,bus,Bernauerstrasse Ecke Gartenstrasse<> Hainbuchenstrasse Ecke Maximilian-Korso,57,West,15,
32,197133,1971,A13,bus,Heiligensee<> Weinmeisterhornweg Ecke Wilhelmstrasse,57,West,15,
33,197134,1971,A14,bus,Heiligensee Ecke Alt-Heiligensee<> Rügenerstrasse Ecke Brunnenstrasse,55,West,15,
34,197135,1971,A14E,bus,Alt-Heiligensee<> Falkenplatz,9,West,30,
35,197136,1971,A15,bus,"Wittenauer Strasse Ecke Eichhorsterweg<> Frohnau, Invalidensiedlung",55,West,20,
36,197137,1971,A16,bus,Osloer Strasse Ecke Koloniestrasse<> Englerallee,58,West,15,
37,197138,1971,A17,bus,"Grunewald, Fontanestrasse<> Celsiusstrasse",53,West,10,
38,197139,1971,A18,bus,U-Bhf. Oskar-Helene-Heim<> Machnowerstrasse Ecke Königsweg,33,West,20,
39,197140,1971,A19,bus,Roseneck<> Flughafen,39,West,10,
40,197141,1971,A2,bus,U-Bhf. Friedrich-Wilhelm-Platz<> Waldsassener Strasse Ecke Ahrensdorfer Strasse,31,West,10,
41,197142,1971,A20,bus,"Tegelort, Almazeile<> Lübars, Alt-Lübars",40,West,15,
42,197143,1971,A21,bus,"Quickborner Strasse, Märkische Viertel<> Fehrbelliner Platz",56,West,15,
43,197144,1971,A22,bus,Kurt-Schumacher-Platz<> Wittenauer Strasse Ecke Eichhorster Weg,27,West,15,
44,197145,1971,A23,bus,Hardenbergplatz<> Buolstrasse Ecke Rohrdamm,46,West,10,
45,197146,1971,A24,bus,Wiebestrasse Ecke Huttenstrasse<> Platz der Luftbrücke,41,West,15,
46,197147,1971,A25,bus,U-Bhf. Friedrich-Wlhelm-Patz<> Grüner Weg Ecke Buschkrugallee,36,West,10,
47,197148,1971,A28,bus,U-Bhf. Tempelhof<> Heckmannufer Ecke Schlesischestrasse,35,West,15,
48,197149,1971,A29,bus,Roseneck<> Oranienplatz,40,West,10,
49,197150,1971,A3,bus,Düppel-Süd<> Heckeshorn,46,West,15,
50,197151,1971,A31,bus,U-Bhf. Ruhleben<> Heidebergplan,28,West,20,
51,197152,1971,A32,bus,"Breitenbachplatz<> Marienfelde, Bahnstrasse Ecke Marienfelder Allee",31,West,12,
52,197153,1971,A33,bus,Berlinickestrasse<> Dirschelweg Ecke Rixdorfer Strasse,20,West,10,
53,197154,1971,A34,bus,"Spandau, Wasserwerk<> Gutshof",51,West,20,
54,197155,1971,A35,bus,U-Bhf. Ruhleben<> Hottengrund,35,West,20,
55,197156,1971,A4,bus,Brixplatz<> Teuptitzerstrasse Ecke Kiehl-Ufer,56,West,12,
56,197157,1971,A41,bus,Gradestrasse<> Rudow Stadtgrenze,27,West,20,
57,197158,1971,A48,bus,"Potsdamer Strasse Ecke Fischerhüttenstrasse<> Philharmonie, Tiergartenstrasse",39,West,12,
58,197159,1971,A5,bus,U-Bhf. Ruhleben<> Nervenklinik,30,West,10,
59,197160,1971,A50,bus,Roseneck<> Mansteinstrasse Ecke Yorckstrasse,26,West,10,
60,197161,1971,A52,bus,"Marienfelde, Stadtrand-Siedlung<> Stubenrauchstrasse",35,West,10,
61,197162,1971,A53,bus,"Nikolassee, Alemannenstrasse<> Oberhofer Platz",40,West,20,
62,197163,1971,A54,bus,"Zoo, Hardenbergplatz<> Johannesstift",46,West,10,
63,197164,1971,A55,bus,"Zoo, Hardenbergplatz<> Hakenfelde",47,West,15,
64,197165,1971,A56,bus,U-Bhf. Ruhleben<> Hakenfelde,24,West,20,
65,197166,1971,A57,bus,Zwickauer Damm<> Zwickauer Damm,21,West,20,
66,197167,1971,A6,bus,Wannsee<> Glienicker Brücke,13,West,30,
67,197168,1971,A60,bus,Wittenbergplatz<> Rathaus Zehlendorf,47,West,15,
68,197169,1971,A61,bus,"Gartenplatz, Feldstrasse<> Zobeltitzstrasse Ecke Eichborndamm",33,West,12,
69,197170,1971,A62,bus,"Wilhemsruher Damm, Sektorengrenze<> Zoo, Hardenbergplatz",42,West,12,
70,197171,1971,A63,bus,Radelandstrasse Ecke Niederheideweg<> Seegefelder Weg,30,West,15,
71,197172,1971,A64,bus,Märkisches Zentrum<> Vinetaplatz,51,West,12,
72,197173,1971,A65,bus,U-Bhf. Seestrasse<> Schulenburgpark,63,West,12,
73,197174,1971,A66,bus,"Zoo, Hardenbergplatz<> Stölpchensee, Glienickerstrasse",40,West,20,
74,197175,1971,A67,bus,U-Bhf. Hallesches Tor<> Johannisthaler Chaussee Ecke Rudower Strasse,41,West,12,
75,197176,1971,A68,bus,Clayallee Ecke Königin-Luise-Strasse<> Tempelhof,38,West,15,
76,197177,1971,A69,bus,Dauerwaldweg Ecke Eichkampstrasse<> Reichstag,34,West,20,
77,197178,1971,A70,bus,"Wollankstrasse, Sektorengrenze<> Wiebestrasse Ecke Huttenstrasse",34,West,10,
78,197179,1971,A71,bus,"Wilhelmsruh, Kopenhagener Strasse<> Vinetaplatz",21,West,15,
79,197180,1971,A72,bus,"Alt-Reinickendorf, Klemkestrasse Ecke Kopenhagenerstrasse<> Paulsternstrasse Ecke Nonnendammallee- Gartenfeld",51,West,15,
80,197181,1971,A73,bus,"Zoo, Hardenbergplatz<> Buschkrug Ecke Blaschkoallee",38,West,15,
81,197182,1971,A74,bus,Königin-Elisabeth-Strasse U-Bhf. Kaiserdamm<> Lindenhof,45,West,15,
82,197183,1971,A75,bus,Munsterdamm Ecke Steglitzer Damm<> Hermannplatz,47,West,10,
83,197184,1971,A76,bus,Walter-Schreiber-Platz<> Blohmstrasse Ecke Illigstrasse,39,West,7,
84,197185,1971,A77,bus,"Britzer Allee Ecke Nobelstrasse<> Marienfelde, Daimlerstrasse",31,West,20,
85,197186,1971,A78,bus,U-Bhf. Alt-Mariendorf<> Alt-Buckow Ecke Buckower Damm,16,West,15,
86,197187,1971,A79,bus,Leopoldplatz<> Sommerstrasse Ecke Klemkestrasse,18,West,15,
87,197188,1971,A80,bus,U-Bhf. Ruhleben<> Nennhauser Damm Ecke Brunsbütteler Damm,25,West,20,
88,197189,1971,A81,bus,U-Bhf. Friedrich-Wilhelm-Platz<> Dardanellenweg Ecke rixdorferstrasse,31,West,10,
89,197190,1971,A82,bus,Alt-Lichtenrade Ecke Goethestrasse<> Potsdamerstrasse Ecke Alt-Lichtenrade,28,West,20,
90,197191,1971,A83,bus,Nettelbeckplatz<> Preysingstrasse Ecke Belßstrasse,46,West,10,
91,197192,1971,A84,bus,Ringstrasse Ecke Weißwasserweg<> U-Bhf. Kurfürstenstrasse,36,West,10,
92,197193,1971,A85,bus,Holtheimer Weg<> Wittenbergplatz,41,West,10,
93,197194,1971,A86,bus,"Invalidenstrasse, Sektorengrenze<> Birkbuschstrasse",52,West,15,
94,197195,1971,A87,bus,Richard-Wagner-Platz<> Pulsstrasse Ecke Sophie-Charlottestrasse,10,West,20,
95,197196,1971,A89,bus,"Bornholmerstrasse, Sektorengrenze<> Fehrbelliner Platz",41,West,12,
96,197197,1971,53,bus,"Hohenschönhausen, Marzahnerstrasse<> U-Bhf.Friedrichsfelde",22,Ost,0,
97,197198,1971,A90,bus,"Bhf. Zoo, Hardenbergplatz<> Vinetaplatz",35,West,15,
98,197199,1971,A91,bus,Hermannplatz<> Ringslebenstrasse Ecke Buckowerdamm,24,West,10,
99,1971100,1971,A92,bus,"Zoo, Hardenbergplatz<> Konkordiastrasse Ecke Adamstrasse",33,West,10,
100,1971101,1971,A93,bus,Waßmannsdorfer Chaussee Ecke Großziethenerstrasse<> Waßmannsdorfer Chaussee Ecke Großziethenerstrasse,11,West,15,
101,1971102,1971,A94,bus,"Zoo, Hardenbergplatz<> Reimerweg Ecke Heerstrasse",36,West,10,
102,1971103,1971,A95,bus,Schwarzer Weg Ecke Sonnenallee<> U-Bhf. Hallesches Tor,23,West,15,
103,1971104,1971,A96,bus,Flughafen Tempelhof<> Lindenstrasse Ecke Ostpreußendamm,34,West,10,
104,1971105,1971,A97,bus,Reimerweg Ecke Heerstrasse<> Aalemannufer,35,West,10,
105,1971106,1971,A98,bus,U-Bhf. Britz-Süd<> U-Bhf. Britz-Süd,14,West,20,
106,1971107,1971,A99,bus,Usedomer Strasse Ecke Brunnenstrasse<> Im Spektefeld,57,West,15,
107,1971108,1971,55,bus,"Wilhelmsruhe, Fontanestrasse<> Piesporter Strasse",31,Ost,10,
108,1971109,1971,56,bus,"Weißensee, Nüßlerstrasse<> Dimitroffstrasse",27,Ost,6,
109,1971110,1971,57,bus,Kniprodestrasse<> Scharnhorststrasse,26,Ost,8,
110,1971111,1971,58,bus,Fontanestrasse<> U-Bhf. Pankow (Vinetastrasse),18,Ost,20,
111,1971112,1971,59,bus,Walther-Ulbricht-Stadion<> U-Bhf. Thälmannplatz,13,Ost,10,
112,1971113,1971,65,bus,Oberspree<> VEB Autotrans,12,Ost,15,
113,1971114,1971,27E,bus ,S-Bhf. Köpenick<> Müggelheim,22,Ost ,10,
114,1971115,1971,44E,bus,S-Bhf. Mahlsdorf<> S-Bhf. Mahlsdorf,16,Ost,10,
115,1971116,1971,51/B,bus,S-Bhf. Buch<> Akademie der Wissenschaften,5,Ost,20,
116,1971117,1971,D/38,bus,"Diepensee<> Bohnsdorf, Waldstrasse",13,Ost,20,
117,1971118,1971,L/41,bus,"Ahrensfeld, Kirche<> Malchow, Dorfstrasse",30,Ost,15,
118,1971119,1971,291,Fähre,Wilhelmstrand<> Baumschulenweg,0,Ost,10,
119,1971120,1971,292,Fähre,Wendenschloß<> Grünau,0,Ost,10,
120,1971121,1971,293,Fähre,Schmöckwitz<> Krampenburg,0,Ost,0,
121,1971122,1971,294,Fähre,Rahnsdorf<> Müggelhort,0,Ost,0,
122,1971123,1971,295,Fähre,Müggelheim<> Rahnsdorf,0,Ost,0,
123,1971124,1971,KBS 100,s-bahn,Friedrichstr.<> Strausberg Nord,65,Ost,20,
124,1971125,1971,KBS 105,s-bahn,Friedrichstr.<> Erkner,45,Ost,20,
125,1971126,1971,KBS 110,s-bahn,Friedrichstr.<> Königs Wusterhausen,45,Ost,20,
126,1971127,1971,KBS 115,s-bahn,Friedrichstr.<> Zentralflughafen Berlin-Schönefeld,39,Ost,20,
127,1971128,1971,KBS 135,s-bahn,Hennigsdorf (b Bln)<> Velten (Mark),8,Ost,30,
128,1971129,1971,KBS 140,s-bahn,Oranienburg<> Zentralflughafen Berlin-Schönefeld,83,Ost,20,
129,1971130,1971,KBS 141,s-bahn,Bernau (b Bln)<> Zeuthen,64,Ost,20,
130,1971131,1971,KBS 142,s-bahn,Blankenburg<> Spindlersfeld,41,Ost,20,
131,1971132,1971,KBS 143,s-bahn,Alexanderplatz<> Blankenburg,0,Ost,20,
132,1971133,1971,KBS 150,s-bahn,Gesundbrunnen<> Sonnenallee,0,West,0,
133,1971134,1971,KBS 151,s-bahn,Zoologischer Garten<> Köllnische Heide,0,West,0,
134,1971135,1971,KBS 152,s-bahn,Heiligensee<> Lichtenrade,0,West,0,
135,1971136,1971,KBS 153,s-bahn,Gesundbrunnen<> Lichterfelde Süd,0,West,0,
136,1971137,1971,KBS 154,s-bahn,Frohnau<> Wannsee,0,West,0,
137,1971138,1971,KBS 155,s-bahn,Zehlendorf<> Düppel-Kleinmachnow,0,West,0,
138,1971139,1971,KBS 156,s-bahn,Friedrichstr.<> Wannsee,0,West,0,
139,1971140,1971,KBS 157,s-bahn,Friedrichstr.<> Spandau West,0,West,0,
140,1971141,1971,KBS 158,s-bahn,Gesundbrunnen<> Staaken,0,West,0,
141,1971142,1971,KBS 159,s-bahn,Jungfernheide<> Gartenfeld,0,West,0,
142,1971143,1971,3,strassenbahn,Björnsonstrasse<> Revaler Strasse,43,Ost,15,
143,1971144,1971,4,strassenbahn,Eberswalderstrasse Ecke Oderberger Strasse<> Revalerstrasse,26,Ost,12,
144,1971145,1971,13,strassenbahn,Oderberger Strasse Ecke Eberswalderstrasse<> Hönower Wiesenweg Ecke Blockdammweg,41,Ost,8,
145,1971146,1971,17,strassenbahn,Haeckelstrasse<> Kniprodestrasse,58,Ost,20,
146,1971147,1971,19,strassenbahn,Mahlsdorferstrasse<> Kniprodestrasse,69,Ost,20,
147,1971148,1971,21,strassenbahn,S-Bhf.Ostkreuz<> S-Bhf. Baumschulenweg,32,Ost,20,
148,1971149,1971,22,strassenbahn,Hauptstrasse<> Am Kupfergraben,48,Ost,15,
149,1971150,1971,46,strassenbahn,Nordend<> Am Kupfergraben,47,Ost,0,
150,1971151,1971,49,strassenbahn,Hauptstrasse<> Hackescher Markt,38,Ost,12,
151,1971152,1971,63,strassenbahn,"Hohenschönhausen, Gartenstadt<> Walter-Ulbricht-Stadion",48,Ost,12,
152,1971153,1971,69,strassenbahn,"Johannisthal, Haeckelstrasse<> Walter-Ulbricht-Stadion",84,Ost,20,
153,1971154,1971,70,strassenbahn,"Hohenschönhausen, Falkenberger Strasse<> Am Kupfergraben",49,Ost,10,
154,1971155,1971,71,strassenbahn,"Romain-Rolland-Strasse, Heinersdorf<> Am Kupfergraben",40,Ost,15,
155,1971156,1971,72,strassenbahn,"Weißensee, Pasedagplatz<> Hackescher Markt",34,Ost,15,
156,1971157,1971,73,strassenbahn,"Weißensee, Pasedagplatz<> Walter-Ulbricht-Stadion über Greifswalderstrasse",40,Ost,12,
157,1971158,1971,74,strassenbahn,"Wießensee, Bernkastelerstrasse<> Falkenbergerstrasse",48,Ost,12,
158,1971159,1971,75,strassenbahn,Bernkastelerstrasse<> Hackescher Markt,28,Ost,16,
159,1971160,1971,82,strassenbahn,"Mahlsdorf-Süd, Hubertus<> S-Bhf. Ostkreuz",51,Ost,20,
160,1971161,1971,83,strassenbahn,S-Bhf. Mahlsdorf<> Wendenschloß Ecke Ekhofstrasse,48,Ost,20,
161,1971162,1971,84,strassenbahn,"Friedrichshagen, Wasserwerk<> Am Falkenberg",55,Ost,25,
162,1971163,1971,85,strassenbahn,"Wendenschloß<> Johannisthal, Haeckelstrasse",42,Ost,20,
163,1971164,1971,86,strassenbahn,Alt-Schmöckwitz<> Hirtestrasse,43,Ost,20,
164,1971165,1971,87,strassenbahn,Rahnsdorf<> Wiener Brücke,70,Ost,20,
165,1971166,1971,95,strassenbahn,Krankenhaus Köpenick<> Wiener Brücke,48,Ost,20,
166,1971167,1971,99,strassenbahn,Falkenberger Strasse<> Pasedagplatz,12,Ost,0,
167,1971168,1971,S-Bhf. Friedrichshagen <> Rüdersdorf,strassenbahn,"S-Bhf. Friedrichshagen (Grenze)<> Rüdersdorf, Karl-Marx-Platz",39,Ost,20,
168,1971169,1971,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf),strassenbahn,S-Bhf. Rahnsdorf<> Woltersdorfer Schleuse,20,Ost,20,
169,1971170,1971,1,u-bahn,Schlesisches Tor<> Ruhleben,32,West,5,
170,1971171,1971,2,u-bahn,Gleisdreieck<> Krumme Lanke,29,West,10,
171,1971172,1971,3,u-bahn,Wittenbergplatz<> Uhlandstr.,3,West,10,
172,1971173,1971,4,u-bahn,Nollendorfplatz<> Innsbrucker Platz (Hauptstr.),6,West,5,
173,1971174,1971,6,u-bahn,Tegel<> Alt-Mariendorf,36,West,5,
174,1971175,1971,7,u-bahn,Fehrbelliner Platz<> Zwckauer Damm,30,West,5,
175,1971176,1971,8,u-bahn,Gesundbrunnen<> Leinestr.,20,West,10,
176,1971177,1971,9,u-bahn,Leopoldplatz<> Walter-Schreiber-Platz,16,West,3,
177,1971178,1971,A,u-bahn,Pankow (Vinetastr.)<> Thälmannplatz,19,Ost,2,
178,1971179,1971,E,u-bahn,Alexanderplatz<> Friedrichsfelde,16,Ost,5,
0,19761,1976,1,bus,"Moabit, Waldstrasse<> Lichterfelde, Lindenstrasse",66,West,12,
1,19762,1976,10,bus,"Haselhorster Damm<> Zehlendorf-Süd, Sachtlebenstrasse E. Lupsteiner Weg",0,West,12,
2,19763,1976,11,bus,Dahlem Waldfriedhof<> U-Bhf. Alt-Mariendorf,43,West,7,
3,19764,1976,12,bus,"Wedding, Bernauer Strasse<> Maximiliankorso E. Hainbuchenstrasse",0,West,15,
4,19765,1976,13,bus,Alt-Heiligensee<> Heerstrasse Ecke Weinmeisterhornweg,0,West,13,
5,19766,1976,13,strassenbahn,Eberswalder Strasse<> Blockdammweg Ecke Hönower Wiesenweg,36,Ost,15,
6,19767,1976,14,bus,Gesundbrunnen Rügener Strasse<> Alt-Heiligensee,0,West,15,
7,19768,1976,14,strassenbahn,Artur-Becker-Strasse<> Falkenberger Strasse,17,Ost,12,
8,19769,1976,15,bus,Waidmannslust Oraniendamm<> Frohnau Invalidensiedlung,0,West,20,
9,197610,1976,15,strassenbahn,Bhf. Berlin-Lichtenberg<> Hackescher Markt,37,Ost,20,
10,197611,1976,16,bus,Reinickendorf Klemkestrasse/Sommerstrasse<> Breitenbachplatz Englerallee,0,West,15,
11,197612,1976,17,bus,"Grunewald, Fontanestrasse<> Lichterfelde Celsiusstrasse",0,West,10,
12,197613,1976,17,strassenbahn,Haeckelstrasse<> Stadion der Weltjugend,68,Ost,10,
13,197614,1976,18,bus,U-Bhf. Oskar-Helene-Heim<> Kohlhasenbrück-Steinstücken,0,West,20,
14,197615,1976,19,bus,Roseneck<> Platz der Luftbrücke,44,West,10,
15,197616,1976,19,strassenbahn,"Köpenick, Krankenhaus<> Artur-Becker-Strasse",73,Ost,20,
16,197617,1976,2,bus,"U-Bhf. Friedrich-Wilhelm-Platz<> Marienfelde, Waldsassener Strasse",36,West,7,
17,197618,1976,20,bus,Tegelort<> Alt-Lübars,0,West,15,
18,197619,1976,21,bus,Quickborner Strasse Märkisches Viertel<> Fehrbelliner Platz,0,West,15,
19,197620,1976,21,strassenbahn,"Eberswalder Strasse<> Köpenick, Krankenhaus",72,Ost,20,
20,197621,1976,22,strassenbahn,"Rosenthal, Hauptstrasse<> Am Kupfergraben",49,Ost,15,
21,197622,1976,22E,bus,U-Bhf. Holzhauser Strasse<> Alt-Wittenau,0,West,15,
22,197623,1976,23,bus,Falkenhöhe<> S-Bhf. Adlershof,29,Ost,20,
23,197624,1976,23,bus,"Zoo, Hardenbergplatz<> Siemensstadt Rohrdamm E. Buolstraße",0,West,15,
24,197625,1976,24,bus,Moabit Wiebestrasse<> Platz der Luftbrücke,41,West,15,
25,197626,1976,25,bus,Britz-Süd<> U-Bhf. Friedrich-Wilhelm-Platz,0,West,12,
26,197627,1976,25,strassenbahn,Sterndamm<> Rahnsdorf,48,Ost,20,
27,197628,1976,26,strassenbahn,"Sterndamm<> Köpenick, Krankenhaus",27,Ost,20,
28,197629,1976,27,bus,S-Bhf. Kaulsdorf<> Alt-Müggelheim,41,Ost,10,
29,197630,1976,28,bus,U-Bhf. Tempelhof<> Schlesische Strasse E. Heckmannufer,0,West,15,
30,197631,1976,29,bus,"Grunewald, Roseneck<> Oranienplatz",0,West,10,
31,197632,1976,3,bus,"Düppel-Süd<> Wannsee, Heckeshorn",46,West,15,
32,197633,1976,3,strassenbahn,Björnsonstrasse<> S-Bhf. Warschauer Strasse (Revaler Strasse),43,Ost,10,
33,197634,1976,30,bus,Ostbahnhof<> Robert-Koch-Platz,68,Ost,15,
34,197635,1976,30,bus,U-Bhf. Rathaus Steglitz<> Lichtenrade Nahariyastraße,0,West,20,
35,197636,1976,31,bus,"Buch, Sandhaus<> Ostseestrasse",30,Ost,20,
36,197637,1976,31,bus,U-Bhf. Ruhleben<> Staaken Heidebergplan,0,West,10,
37,197638,1976,32,bus,Hans-Beimler-Strasse<> U-Bhf. Thälmannplatz,22,Ost,10,
38,197639,1976,32,bus,U-Bhf. Rathaus Steglitz<> Marienfelde Bahnstraße,0,West,9,
39,197640,1976,33,bus,Grumbkowstrasse<> U-Bhf. Pankow,17,Ost,20,
40,197641,1976,33,bus,U-Bhf. Breitenbachplatz<> Mariendorf Rixdorfer Strasse E. Dirschelweg,0,West,10,
41,197642,1976,34,bus,Alt-Stralau<> U-Bhf. Marehlewskistrasse,18,Ost,15,
42,197643,1976,34,bus,"Spandau, Wasserwerk<> Glienicke Gutshof",0,West,20,
43,197644,1976,34E,bus,Revaler Strasse<> Andreasstrasse (Ostbahnhof),6,Ost,20,
44,197645,1976,34E,bus,Alt-Gatow<> Habichtswald,8,West,18,
45,197646,1976,35,bus,Pirolstrasse<> S-Bhf. Nöldnerplatz,20,Ost,0,
46,197647,1976,35,bus,U-Bhf. Ruhleben<> Kladow Hottengrund,35,West,20,
47,197648,1976,35E,bus,Kladow<> Altenheim Hottengrund,7,West,40,
48,197649,1976,36,bus,Flughafen Berlin-Schönefeld<> S-Bhf. Grünau,17,Ost,20,
49,197650,1976,36E,bus,Bhf. Schönefeld<> Flughafen Berlin-Schönefeld,5,Ost,20,
50,197651,1976,37,bus,S-Bhf. Friedrichsfelde Ost<> Chemie Handel,16,Ost,0,
51,197652,1976,38,bus,S-Bhf. Grünau<> Diepensee,24,Ost,10,
52,197653,1976,39,bus,"Wartenberg, Siedlung<> Falkenberger Strasse",14,Ost,15,
53,197654,1976,4,bus,"Neu-Westend, Brixplatz<> Neukölln, Teupitzer Strasse",0,West,12,
54,197655,1976,4,strassenbahn,Eberswalder Strasse<> S-Bhf. Warschauer Strasse (Revaler Strasse),24,Ost,15,
55,197656,1976,41,bus,Rudow Stadtgrenze<> U-Bhf. Hallesches Tor,58,West,12,
56,197657,1976,42,bus,Buch<> Ostseestrasse,31,Ost,8,
57,197658,1976,43,bus,Bürknersfelde<> S-Bhf. Nöldnerplatz,26,Ost,10,
58,197659,1976,44,bus,"Hönow, Dorf<> S-Bhf. Mahlsdorf",12,Ost,20,
59,197660,1976,44E,bus,S-Bhf. Mahlsdorf<> S-Bhf. Mahlsdorf,16,Ost,20,
60,197661,1976,45,bus,"Wilhelmsruh, Schillerstrasse<> Schwarzelfenweg",38,Ost,12,
61,197662,1976,46,strassenbahn,Nordend<> Am Kupfergraben,45,Ost,15,
62,197663,1976,47,bus,"Bhf. Schöneweide<> Treptow, Eichenstrasse",28,Ost,15,
63,197664,1976,48,bus,Richard-Sorge-Strasse<> Chemie-Handel,21,Ost,15,
64,197665,1976,48,bus,Zehlendorf Fischerhüttenstrasse E. Potsdamer Strasse<> Tiergartenstrasse Philharmonie,39,West,12,
65,197666,1976,49,strassenbahn,"Bucholz, Hauptstrasse<> Hackescher Markt",40,Ost,15,
66,197667,1976,5,bus,U-Bhf. Ruhleben<> Nervenklinik Spandau,0,West,10,
67,197668,1976,50,bus,Rolandstrasse<> U-Bhf. Pankow,15,Ost,15,
68,197669,1976,50,bus,Grunewald Roseneck<> Schöneberg Mansteinstraße,26,West,15,
69,197670,1976,51,bus,"Buch, Sandhaus<> Zepernicker Strasse",12,Ost,20,
70,197671,1976,52,bus,Achtermannstrasse<> U-Bhf. Pankow,12,Ost,15,
71,197672,1976,52,bus,Rudow Stubenrauchstrasse<> Marienfelde Stadrandsiedlung,34,West,7,
72,197673,1976,53,bus,Degnerstrasse<> Mellenstrasse,28,Ost,12,
73,197674,1976,53,bus,Nikolassee Alemannenstrasse<> Lichterfelde Oberhofer Platz,40,West,15,
74,197675,1976,54,bus,Artur-Becker-Strasse<> Irenenstrasse,53,Ost,15,
75,197676,1976,54,bus,"Spandau Johannesstift<> Zoo, Hardenbergplatz",45,West,10,
76,197677,1976,54E,bus,"Zoo, Hardenbergplatz<> Klinkeplatz",0,West,0,
77,197678,1976,55,bus,Fontanestrasse<> Piesporter Strasse,30,Ost,20,
78,197679,1976,55,bus,"Zoo, Hardenbergplatz<> Spandau Hakenfelde",50,West,15,
79,197680,1976,56,bus,Nüßlerstrasse<> Artur-Becker-Strasse,29,Ost,6,
80,197681,1976,56,bus,U-Bhf. Ruhleben<> Spandau Hakenfelde,23,West,15,
81,197682,1976,57,bus,Artur-Becker-Strasse<> Scharnhorststrasse,26,Ost,10,
82,197683,1976,57,bus,Zittauer Strasse<> Zittauer Strasse,43,West,20,
83,197684,1976,6,bus,"Wannsee, Kronprinzessinnenweg<> Glienicker Brücke",0,West,30,
84,197685,1976,60,bus,Wittenbergplatz<> Rathaus Zehlendorf,47,West,15,
85,197686,1976,61,bus,Gartenplatz<> U-Bhf. Scharnweberstrasse,34,West,12,
86,197687,1976,62,bus,"Wilhelmsruher Damm Märkisches Viertel<> Zoo, Hardenbergplatz",43,West,12,
87,197688,1976,63,bus,Spandau Radelandstrasse E. Niederheideweg<> Spandau Seegefelder Weg,30,West,15,
88,197689,1976,63,strassenbahn,Gartenstadt<> Stadion der Weltjugend,48,Ost,12,
89,197690,1976,64,bus,Krüllsstrasse<> Wiener Brücke,17,Ost,33,
90,197691,1976,64,bus,Senftenberger Ring Märkisches Zentrum<> Vinetaplatz,51,West,12,
91,197692,1976,65,bus,Krüllsstrasse<> Oberspree,27,Ost,20,
92,197693,1976,65,bus,Wedding Seestrasse E. Müllerstrasse<> Neukölln Schulenburgpark,58,West,15,
93,197694,1976,66,bus,Krüllsstrasse<> Springbornstrasse,28,Ost,20,
94,197695,1976,66,bus,"Zoo, Hardenbergplatz<> Stölpchensee Glienicker Strasse",40,West,20,
95,197696,1976,67,bus,VEB Kombinat Auto Trans<> S-Bhf. Treptower Park,24,Ost,20,
96,197697,1976,68,bus,S-Bhf Köpenick<> Salvador-Allende Strasse Ecke Wendenschloßstrasse,12,Ost,15,
97,197698,1976,68,bus,Dahlem Clayallee E. Königin-Luise-Strasse<> U-Bhf. Tempelhof Hoeppnerstrasse,35,West,15,
98,197699,1976,69,bus,Eichkamp Dauerwaldweg<> Kongreßhalle-Reichstag,38,West,20,
99,1976100,1976,7,bus,"Glienicke, Kirche<> U-Bhf. Pankow",35,Ost,12,
100,1976101,1976,7,bus,"U-Bhf. Alt-Mariendorf<> Lichtenrade, Motzener Strasse (Egestorffstrasse)",15,West,10,
101,1976102,1976,70,bus,Wollankstrasse E. Kattegatstraße<> Moabit Wiebestraße,37,West,10,
102,1976103,1976,70,strassenbahn,Falkenberger Strasse<> Am Kupfergraben,46,Ost,15,
103,1976104,1976,71,bus,Vinetaplatz<> Wilhelmsruh Kopenhagener Strasse,24,West,15,
104,1976105,1976,71,strassenbahn,"Heinersdorf, Romain-Rolland-Strasse<> Am Kupfergraben",37,Ost,15,
105,1976106,1976,72,bus,Alt-Reinickendorf<> Gartenfeld,51,West,15,
106,1976107,1976,72,strassenbahn,Pasedagplatz<> Hackescher Markt,31,Ost,20,
107,1976108,1976,73,bus,"Zoo Hardenbergplatz<> Britz, Buschkrug",38,West,15,
108,1976109,1976,73,strassenbahn,Pasedagplatz<> Stadion der Weltjugend,39,Ost,12,
109,1976110,1976,74,bus,Charlottenburg Königin-Elisabeth-Strasse<> Lindenhof,44,West,15,
110,1976111,1976,74,strassenbahn,Bernkasteler Strasse<> Falkenberger Strasse,47,Ost,12,
111,1976112,1976,75,bus,Steglitzer Damm E. Munsterdamm<> Hermannplatz,46,West,15,
112,1976113,1976,75,strassenbahn,Bernkasteler Strasse<> Hackescher Markt,27,Ost,12,
113,1976114,1976,76,bus,U-Bhf. Walther-Schreiber-Platz<> Lichtenrade Blohmstrasse E. Wünsdorfer Strasse,41,West,7,
114,1976115,1976,76E,bus,U-Bhf. Alt-Mariendorf<> Lichtenrade Bahnhofstrasse,20,West,10,
115,1976116,1976,77,bus,Neukölln Britzer Allee<> Marienfelde Daimlerstrasse,32,West,20,
