,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
773,"Spandau, Nauener Strasse",strassenbahn,['55'],,,,
774,"Spandau, Rathaus",bus,['A5'],,,,
775,"Spandau, Weinmeisterhornweg",bus,['A13'],"52.51105909016346, 13.171587026206698",nan,['A13'],nan
776,"Spandau, rathaus",bus,['A31'],,,,
777,Spandauer Bock,strassenbahn,['54'],,,,
778,Spandauer Damm Ecke Königin-Elisabeth-Strasse,strassenbahn,['60'],,,,
779,Spindlersfeld,s-bahn,['KBS 100d'],"52.4472,13.5613",Q4892371,['KBS 103a']+ KBS 103a+ KBS 103a+ KBS 106,nan+ Berlin-Spindlersfeld station+ Berlin-Spindlersfeld station+ Berlin-Spindlersfeld station
780,Spittelmarkt,strassenbahn,"['73', '64', '72']","52.511243321361405, 13.40494539543245",nan,"['74', '82', '64']+ 74,72,64+ 64,72,74E,74+ 74E,74,72,64",nan+ Spittelmarkt+ Spittelmarkt+ Spittelmarkt
781,Spittelmarkt,u-bahn,['A I'],"52.511111111111,13.403611111111",Q569489,"['A I']+ A I,A II+ A+ A",nan+ Spittelmarkt station+ Spittelmarkt station+ Spittelmarkt station
782,"Spittelmarkt, Alexanderplatz, Grunerstrasse",strassenbahn,['74'],,,,
783,Sportplatz,bus,['A38'],,,,
784,Sportplatz (Reinickendorf-West),strassenbahn,"['29', '41', '25', '28']",,,,
785,Spreetunnel,strassenbahn,['87'],,,,
786,Springpfuhl,bus,['A43'],,,,
787,Staaken,s-bahn,['KBS 101'],"52.5378,13.1414",Q477545,['KBS 101']+ KBS 101,nan+ Berlin-Staaken station
788,"Staaken, Heidebergplan",bus,['A31'],,,,
789,Stadtmitte,u-bahn,['C I'],"52.5122,13.3894",Q660066,A+ A,nan+ nan
790,Stadtmitte (Mohrenstr.),u-bahn,['A I'],"52.5122,13.3894",Q660066,"['A I']+ A I,A II",nan+ Stadtmitte station
791,Stadtpark Steglitz,bus,"['A32 (Obus)', 'A2', 'A33 (Obus)']","52.45110500206577, 13.337263231840865",nan,"['A33 (Obus)', 'A32 (Obus)', 'A2', 'A17']",nan
792,Stalinallee,s-bahn,['KBS 100'],"52.514166666667,13.474722222222",Q111250033,"['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']+ KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 103a,KBS 106",nan+ S-Bahnhof Frankfurter Allee+ S-Bahnhof Frankfurter Allee
793,Stalinallee,strassenbahn,['3'],"52.51808306742478, 13.432938339097822",nan,['1']+ 1,nan+ Stalinallee
794,Stalinallee,u-bahn,['E'],"52.514166666667,13.474722222222",Q552872,['E'],nan
795,Stalinallee Ecke Rosenfelderstrasse,strassenbahn,['14'],,,,
796,Steglitz,s-bahn,['KBS 104'],"52.4562,13.3216",Q111264179,['KBS 104']+ KBS 104+ KBS 104+ KBS 100e,nan+ S-Bahnhof Rathaus Steglitz+ S-Bahnhof Rathaus Steglitz+ S-Bahnhof Rathaus Steglitz
797,Steglitz Rathaus,strassenbahn,"['78', '40']",,,,
798,"Steglitz, Birkbuschstrasse Ecke Siemensstrasse",strassenbahn,['40'],"52.44243083769542, 13.332094600927585",nan,['40'],nan
799,"Steglitz, Stadtpark",strassenbahn,['88'],,,,
800,Stettiner Bhf./Nordbahnhof,bus,['A9'],,,,
801,Steuerhaus,strassenbahn,['64'],"52.530493,13.4614989",Q65553632,"['63', '69', '64']+ 63,69E,69,64+ 64,63+ 69E,63,69,64",nan+ Oderbruchstraße+ Oderbruchstraße+ Oderbruchstraße
802,Stralauer Allee Ecke Warschauerstrasse,strassenbahn,['4'],,,,
803,Strassenbahnhof Köpenick,strassenbahn,['83'],"52.4399134,13.5817824",Q66370900,['83']+ 83,nan+ Betriebshof Köpenick
804,Strassenbahnhof Spandau,strassenbahn,['75'],,,,
805,Strausberg,s-bahn,['KBS 101'],"52.531933,13.836933",Q7622326,"['KBS 101a', 'KBS 101']+ KBS 101a,KBS 101+ KBS 101,KBS 101c+ KBS 101,KBS 101c",nan+ Strausberg station+ Strausberg station+ Strausberg station
806,Straußberger Platz,u-bahn,['E'],,,,
807,Strelitzerstrasse Ecke Berlauerstrasse,strassenbahn,['4'],,,,
808,Stromstrasse Ecke Alt-Moabit,strassenbahn,['44'],"52.525423127112404, 13.34283986840417",nan,['44']+ 2,nan+ nan
809,Stromstrasse Ecke Turmstrasse,strassenbahn,"['35', '2', '25', '21']","52.52632254227867, 13.343185347872527",nan,['25'],nan
810,Stuttgarter Platz,strassenbahn,['60'],"52.50566810519856, 13.306864497506904",nan,['60']+ 60+ 60,nan+ Stuttgarter Platz+ Stuttgarter Platz
811,"Stölpchensee, Wilhelmplatz",bus,['A3'],"52.41240583089011, 13.141644518533106",nan,['A3']+ A3+ A3,nan+ nan+ nan
812,Sundgauer Str.,s-bahn,['KBS 104'],"52.436291,13.273772",Q800513,['KBS 104']+ KBS 104+ KBS 104+ KBS 100e,nan+ Berlin Sundgauer Straße station+ Berlin Sundgauer Straße station+ Berlin Sundgauer Straße station
813,Südende,s-bahn,['KBS 106'],"52.4481,13.3536",Q800511,['KBS 106']+ KBS 106+ KBS 106+ KBS 100d,nan+ Südende station+ Südende station+ Südende station
814,Südstern,strassenbahn,['3'],"52.489200004098294, 13.407589825806399",nan,"['3', '2']+ 2",nan+ Südstern
815,Südstern,u-bahn,['C I'],"52.489444444444,13.407777777778",Q656081,['C I']+ C I+ C I+ C I,nan+ Südstern+ Südstern+ Südstern
816,Tatania-Palast,strassenbahn,['44'],,,,
817,Tauroggenerstrasse Ecke Osnabrückerstrasse,strassenbahn,['55'],"52.52583942409434, 13.301930866209489",nan,['35'],nan
818,Tegel,s-bahn,['KBS 105'],"52.5886,13.2894",Q800493,['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,nan+ Berlin-Tegel railway station+ Berlin-Tegel railway station+ Berlin-Tegel railway station
819,"Tegel, Alt-Tegel",strassenbahn,"['41', '25']","52.589904229457645, 13.283306953160388",nan,"['41', '25']",nan
820,"Tegelort, Kurzestrasse",strassenbahn,['28'],"52.57057206458455, 13.229144292870291",nan,['28'],nan
821,Teichstrasse,strassenbahn,['41'],,,,
822,Teltow,s-bahn,['KBS 106'],"52.388056,13.299444",Q7697868,['KBS 106']+ KBS 106,nan+ Teltow railway station
823,Teltower Damm Ecke Beeskowdamm,bus,['A1 (Obus)'],"52.40898247800021, 13.267419069153956",nan,['A1'],nan
824,Tempelhof,s-bahn,"['KBS 100a', 'KBS 100']","52.4708,13.3854",Q111264368,"['KBS 100', 'KBS 100a']+ KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k",nan+ S-Bahnhof Berlin-Tempelhof+ S-Bahnhof Berlin-Tempelhof+ S-Bahnhof Berlin-Tempelhof
825,Tempelhof (Südring),strassenbahn,['96'],,,,
826,Tempelhof (Südring),u-bahn,['C II'],"52.47075,13.385361111111",Q3983109,['C II']+ C II+ C II+ C II,nan+ Tempelhof (Südring) metro station+ Tempelhof (Südring) metro station+ Tempelhof (Südring) metro station
827,Tempelhofer Damm Ecke Alt-Tempelhof,strassenbahn,['6'],"52.46597106229217, 13.385653163707664",nan,['6'],nan
828,Thielallee Ecke Berlinerstrasse,bus,['A10'],"52.44187703328261, 13.282715632576368",nan,['A48'],nan
829,Thielplatz,u-bahn,['A II'],"52.451111111111,13.282222222222",Q571331,"['A II']+ B II,A II+ A II,B II+ A II",nan+ Freie Universität (Thielplatz) metro station+ Freie Universität (Thielplatz) metro station+ Freie Universität (Thielplatz) metro station
830,Thälmannplatz,u-bahn,['A I'],"52.51167,13.38472",Q658391,"['A I']+ A I,A II+ A+ A",nan+ Mohrenstraße metro station+ Mohrenstraße metro station+ Mohrenstraße metro station
831,Tiergarten,s-bahn,"['KBS 101', 'KBS 103', 'KBS 102']","52.5144,13.3365",Q572112,"['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g",nan+ Berlin-Tiergarten station+ Berlin-Tiergarten station+ Berlin-Tiergarten station
832,Titania-Palast,bus,['A17'],,,,
833,"Treptow, Elsenstrasse",strassenbahn,['3'],,,,
834,"Treptow, Rathaus",strassenbahn,['91'],"52.483613037029144, 13.480317575778315",nan,['91'],nan
835,Treptower Park,s-bahn,"['KBS 103', 'KBS 100']","52.4938,13.4618",Q559274,"['KBS 100', 'KBS 103a', 'KBS 103']+ KBS 103,KBS 103a,KBS 100+ KBS 103,KBS 103a,KBS 106+ KBS 106a,KBS 106,KBS 103,KBS 103a",nan+ Berlin Treptower Park station+ Berlin Treptower Park station+ Berlin Treptower Park station
836,Treskow Allee Ecke Karlshorster landstrasse,strassenbahn,['69'],,,,
837,Turmstrasse Ecke Gotzkowskystrasse,strassenbahn,['3'],"52.5272342163684, 13.330508113555048",nan,"['23', '25']",nan
838,U-Bhf. Boddinstrasse,bus,['A4'],"52.48028651973042, 13.425279574612379",nan,['A4']+ A4+ A4,nan+ U-Bhf. Boddinstrasse+ U-Bhf. Boddinstrasse
839,U-Bhf. Boddinstrasse,strassenbahn,['27'],"52.48027865367161, 13.4251690465859",nan,['27']+ 27+ 27,nan+ U-Bhf. Boddinstrasse+ U-Bhf. Boddinstrasse
840,U-Bhf. Breitenbachplatz,bus,"['A1 (Obus)', 'A16']",,,,
841,U-Bhf. Dahlem-Dorf,bus,['A11'],"52.45807069736877, 13.289706947871178",nan,A68+ A68+ A68,U-Bhf. Dahlem-Dorf+ U-Bhf. Dahlem-Dorf+ U-Bhf. Dahlem-Dorf
842,U-Bhf. Dahlem-Dorf,strassenbahn,['40'],"52.45806630220509, 13.290310484320848",nan,['40'],nan
843,U-Bhf. Danzigerstrasse,strassenbahn,['70'],,,,
844,U-Bhf. Ernst-Reuter-Platz,strassenbahn,['44'],"52.511726576083134, 13.32260139821175",nan,"['54', '44', '25']+ 54,25,55,6,2,44+ 55+ 55",nan+ U-Bhf. Ernst-Reuter-Platz+ U-Bhf. Ernst-Reuter-Platz+ U-Bhf. Ernst-Reuter-Platz
845,U-Bhf. Fehrbelliner Platz,bus,['A1 (Obus)'],"52.490390927187676, 13.31417745809863",nan,"['A1', 'A21', 'A4']+ AS3,A21,A4,A1+ A1,A4,A21,AS3+ AS3s,A1,A50,A89,A4,A21",nan+ U-Bhf. Fehrbelliner Platz+ U-Bhf. Fehrbelliner Platz+ U-Bhf. Fehrbelliner Platz
846,U-Bhf. Flughafen,bus,['A4'],"52.48488595983176, 13.38599654703171",nan,"['A4']+ A4,A19+ A19,A4+ A4",nan+ U-Bhf. Flughafen+ U-Bhf. Flughafen+ U-Bhf. Flughafen
847,U-Bhf. Friedrichsfelde,bus,"['A8', 'A43']","52.50624112361932, 13.512853060220209",nan,"['A8', 'A43']+ A8,A43+ A43,A8,A8E+ A43,A8,A8E",nan+ U-Bhf. Friedrichsfelde+ U-Bhf. Friedrichsfelde+ U-Bhf. Friedrichsfelde
848,U-Bhf. Gesundbrunnen,strassenbahn,['41'],"52.54821570803947, 13.38830480823042",nan,['41'],nan
849,U-Bhf. Grenzallee,strassenbahn,['47'],"52.46348178875844, 13.444377273631815",nan,"['47', '6']+ 6,47+ 47",nan+ U-Bhf. Grenzallee+ U-Bhf. Grenzallee
850,U-Bhf. Görlitzer Bahnhof,strassenbahn,['88'],"52.4992556401354, 13.42774699131215",nan,['88'],nan
851,U-Bhf. Innsbrucker Platz,strassenbahn,"['73', '66', '74']",,,,
852,U-Bhf. Krumme Lanke,bus,['A3'],"52.44308074990891, 13.24046555211665",nan,"['A3']+ A3+ A3,A53+ A3,A53",nan+ U-Bhf. Krumme Lanke+ U-Bhf. Krumme Lanke+ U-Bhf. Krumme Lanke
853,U-Bhf. Kurfürstenstrasse,strassenbahn,['88'],,,,
854,U-Bhf. Moritzplatz,strassenbahn,"['1', '88']","52.503642228347914, 13.410708942561621",nan,['88']+ 88,nan+ U-Bhf. Moritzplatz
855,U-Bhf. Neanderstrasse,strassenbahn,"['64', '92', '87']","52.511034507689814, 13.41638558442145",nan,"['11', '64']+ 64",nan+ U-Bhf. Neanderstrasse
856,U-Bhf. Neu-Westend,bus,['A10'],,,,
857,U-Bhf. Neukölln,strassenbahn,"['6', '26', '47']","52.46965567921364, 13.441614939772098",nan,"['15', '47', '6', '26']+ 15,47+ 15,47,26+ 15",nan+ U-Bhf. Neukölln+ U-Bhf. Neukölln+ U-Bhf. Neukölln
858,U-Bhf. Nollendorfplatz,strassenbahn,['2'],,,,
859,U-Bhf. Onkel-Toms-Hütte,bus,['A3'],"52.45007713385221, 13.251272593463492",nan,"['A3']+ A3,A66+ A66,A3",nan+ nan+ nan
860,U-Bhf. Oskar-Helene-Heim,bus,"['A3E', 'A1 (Obus)', 'A3']","52.450279005868815, 13.270361987159156",nan,"['A18', 'A11', 'A3E', 'A3', 'A1']+ AS3,A18,A1,A3,A11+ A1,A11,AS3,A3,A18+ AS3s,A11,A1,A18,A3",nan+ U-Bhf. Oskar-Helene-Heim+ U-Bhf. Oskar-Helene-Heim+ U-Bhf. Oskar-Helene-Heim
861,U-Bhf. Rathaus Neukölln,strassenbahn,['6'],"52.48155631900372, 13.434303920603828",nan,['6'],nan
862,U-Bhf. Reichskanzlerplatz,bus,['A10'],,,,
863,"U-Bhf. Richard-Wagner-Platz, Wintersteinstrasse",strassenbahn,['54'],,,,
864,U-Bhf. Ruhleben,strassenbahn,['54'],"52.52595776615238, 13.241371866188729",nan,"['54']+ 53,54+ 53,54+ 54,53",nan+ U-Bhf. Ruhleben+ U-Bhf. Ruhleben+ U-Bhf. Ruhleben
865,U-Bhf. Rüdesheimer Platz,bus,['A17'],"52.4720831087791, 13.314909778144818",nan,['A17']+ A17+ A17+ A17,"nan+ U-Bhf. Rüdesheimer Platz, Wiesbadener Strasse+ U-Bhf. Rüdesheimer Platz, Wiesbadener Strasse+ U-Bhf. Rüdesheimer Platz, Wiesbadener Strasse"
866,U-Bhf. Schlesisches Tor,strassenbahn,"['92', '87']",,,,
867,U-Bhf. Seestrasse,bus,['A16'],"52.550315408708514, 13.352298502985231",nan,"['A16', 'A12', 'A12S']+ A12,A16,A64,A12S+ A12,A16+ A12,A16,A12S,A89",nan+ U-Bhf. Seestrasse+ U-Bhf. Seestrasse+ U-Bhf. Seestrasse
868,U-Bhf. Spittelmarkt,strassenbahn,"['92', '87']",,,,
869,U-Bhf. Tempelhof,strassenbahn,['98'],"52.465913635809336, 13.385525190230428",nan,['96']+ 96,nan+ U-Bhf. Tempelhof
870,U-Bhf. Thielplatz,bus,"['A11', 'A10']","52.45104520805668, 13.281736418792137",nan,['A10']+ A10+ A10+ A10,nan+ U-Bhf. Thielplatz+ U-Bhf. Thielplatz+ U-Bhf. Thielplatz
871,U-Bhf. Uhlandstrasse,strassenbahn,"['76', '76E']","52.50265789390516, 13.325933098024459",nan,['51'],nan
872,U-Bhf. Vinetastrasse,strassenbahn,['49'],"52.5596168,13.413232",Q65075426,"['22', '49', '46']+ 46E,49,46+ 46,49,22+ 46,49,22",nan+ U Vinetastraße+ U Vinetastraße+ U Vinetastraße
873,U-Bhf. Wittenbergplatz,strassenbahn,"['25', '2', '6']",,,,
874,Uhlandstrasse,u-bahn,['B II'],"52.5025,13.325555555556",Q568224,['B I'],nan
875,Unter den Linden,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']","52.516388888889,13.380833333333",Q477185,"['KBS 106', 'KBS 105', 'KBS 104']+ KBS 106,KBS 105,KBS 104",nan+ Berlin Brandenburger Tor station
876,Unter den Linen Ecke Friedrichstrasse,strassenbahn,['46'],,,,
877,Velten (Mark),s-bahn,['KBS 105'],"52.685,13.172222",Q19274518,['KBS 105']+ KBS 105+ KBS 105+ KBS 104d,nan+ Velten (Mark)+ Velten (Mark)+ Velten (Mark)
878,Verwaltungsgebäude,strassenbahn,['55'],"52.53699730933042, 13.262264223562065",nan,['55'],nan
879,Viktoria-Luise-Platz,u-bahn,['B I'],"52.496161111111,13.342702777778",Q178685,['B II']+ B III+ B III,nan+ Viktoria-Luise-Platz+ Viktoria-Luise-Platz
880,Vollkropfgraben,strassenbahn,['86'],"52.4386665,13.5714889",Q66493847,['86']+ 86,nan+ Vollkropfgraben
881,Voltastr.,u-bahn,['D'],"52.542093,13.393022",Q663308,['D']+ D+ D+ D,nan+ Voltastraße+ Voltastraße+ Voltastraße
882,Voltastrasse Ecke Hultschiner Damm,strassenbahn,['83'],,,,
883,Waidmannslust,s-bahn,['KBS 104'],"52.6064,13.321",Q800492,['KBS 104']+ KBS 104+ KBS 106+ KBS 100e,nan+ Berlin-Waidmannslust station+ Berlin-Waidmannslust station+ Berlin-Waidmannslust station
884,Waidmannsluster Damm,bus,['A12'],,,,
885,Waidmannslusterdamm Ecke Buddestrasse,bus,['A14'],,,,
886,Waldstrasse Ecke Gotzkowskystrasse,strassenbahn,['2'],,,,
887,Waldstrasse/Gotzkowskystrasse,strassenbahn,['25'],,,,
888,Walter-Ulbricht-Stadion,u-bahn,['C I'],,,,
889,Waltersdorfer Chaussee (Spinne),bus,['A36'],"52.392853002264665, 13.522677096747554+52.394164684841336, 13.521784916658106",nan,['A36']+ AD/36+ AD/36,nan+ Waltersdorfer Chaussee (Spinne)+ Waltersdorfer Chaussee (Spinne)
890,Wannsee,Fähre,['Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)'],"52.421928022812146, 13.175815964118582",nan,['Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)']+ Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)+ Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt),nan+ nan+ nan
891,Wannsee,s-bahn,"['KBS 104', 'KBS 102']","52.4214,13.1792",Q111325896,"['KBS 104b', 'KBS 102', 'KBS 104']+ KBS 102,KBS 104b,KBS 104+ KBS 104,KBS 102+ KBS 100h,KBS 100e",nan+ S-Bahnhof Berlin Wannsee+ S-Bahnhof Berlin Wannsee+ S-Bahnhof Berlin Wannsee
892,Warschaerstrasse Ecke Boxhagenerstrasse,strassenbahn,['13'],,,,
893,Warschauer Brücke,strassenbahn,"['3', '4']","52.506746741445006, 13.449684491939852",nan,"3,4",nan
894,Warschauer Brücke,u-bahn,['B II'],"52.5051,13.4491",Q18380174,"['B I']+ B I,B II",nan+ Warschauer Straße metro station
895,Warschauer Str.,s-bahn,"['KBS 101', 'KBS 103', 'KBS 102']","52.506416666667,13.450955555556",Q111252298,"['KBS 100c', 'KBS 100b', 'KBS 102', 'KBS 101', 'KBS 103']+ KBS 103,KBS 102,KBS 100c,KBS 100b,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104",nan+ S-Bahnhof Warschauer Straße+ S-Bahnhof Warschauer Straße+ S-Bahnhof Warschauer Straße
896,Warscherstrasse (Osthafen),strassenbahn,['82'],,,,
897,Wartenbergerstrasse Ecke Falkenbergerstrasse,bus,['A39'],,,,
898,Wasserwerk,bus,['A13'],"52.57559434763526, 13.265051965662359",nan,['A13'],nan
899,Wedding,s-bahn,['KBS 100'],"52.5425,13.3661",Q638604,"['KBS 100', 'KBS 103a']+ KBS 100c,KBS 103a,KBS 100+ KBS 100+ KBS 100a,KBS 100",nan+ Berlin-Wedding station+ Berlin-Wedding station+ Berlin-Wedding station
900,Weddingplatz,strassenbahn,"['35', '25', '23']","52.54152535588228, 13.369198549039789",nan,"['25', '23', '2']+ 25,2,35+ 2",nan+ Weddingplatz+ Weddingplatz
901,Weg nach Saatwinkel,bus,['A13'],"52.56198891016255, 13.254628464556555",nan,['A13'],nan
902,Weg nach Wartenberg,bus,['A39'],,,,
903,Weidenweg Ecke Bersarinstrasse,strassenbahn,"['13', '65', '4']",,,,
904,Weinmeisterstr.,u-bahn,['D'],"52.525833333333,13.403888888889",Q661876,['D']+ D,nan+ Weinmeisterstraße metro station
905,Weinmeisterstrasse,strassenbahn,['65'],,,,
906,"Weißensee, Buschallee",strassenbahn,['70'],,,,
907,"Weißensee, Lindenallee",bus,['A45'],,,,
908,"Weißensee, Rennbahnstrasse Ecke Parkstrasse",strassenbahn,['72'],"52.558956439159395, 13.462042583727074",nan,['72'],nan
909,Weißenseer Weg,strassenbahn,['64'],"52.532258,13.476705",Q65942700,"['63', '64']+ 64,63+ 63,64",nan+ nan+ nan
910,Weißenseer Weg Ecke Landsbergerstrasse,bus,['A41'],,,,
911,Wendenschloß Ecke Ekhofstrasse,strassenbahn,['83'],"52.41633000736971, 13.589690772826726",nan,['83']+ 83+ 83+ 83,nan+ Wendenschloß Ecke Ekhofstrasse+ Wendenschloß Ecke Ekhofstrasse+ Wendenschloß Ecke Ekhofstrasse
912,Wendenschloßstrasse Ecke Müggelheimerstrasse,strassenbahn,['95'],,,,
913,Werftstrasse Ecke Alt-Moabit,strassenbahn,['2'],,,,
914,Wernerwerk,s-bahn,['KBS 100b'],"52.534863,13.27599",Q96077001,"['KBS 100d']+ KBS 100c,KBS 100d+ KBS 100c+ KBS 100b",nan+ Berlin Wernerwerk station+ Berlin Wernerwerk station+ Berlin Wernerwerk station
915,Wernerwerk,strassenbahn,['55'],"52.53552540037026, 13.275770067588141",nan,['35'],nan
916,Westend,s-bahn,['KBS 100'],"52.5181,13.2844",Q323214,"['KBS 100', 'KBS 100a']+ KBS 100c,KBS 100+ KBS 100+ KBS 100",nan+ Berlin-Westend station+ Berlin-Westend station+ Berlin-Westend station
917,"Westend, Königin-Elisabeth-Strasse",bus,['A10'],,,,
918,Westkreuz,s-bahn,"['KBS 102', 'KBS 101', 'KBS 103', 'KBS 100']","52.5011,13.2839",Q678125,"['KBS 100', 'KBS 102', 'KBS 101', 'KBS 100a', 'KBS 103']+ KBS 103,KBS 100,KBS 102,KBS 100c,KBS 101+ KBS 101,KBS 102,KBS 100+ KBS 100h,KBS 100,KBS 100g",nan+ Berlin Westkreuz station+ Berlin Westkreuz station+ Berlin Westkreuz station
919,Wiener Brücke,strassenbahn,['88'],"52.49588477409083, 13.43650068505988",nan,"['87', '88']+ 87,88+ 92,87+ 87,95",nan+ Wiener Brücke+ Wiener Brücke+ Wiener Brücke
920,Wiesenbaude,bus,['A11'],"52.430495242672045, 13.31180861060395",nan,"['A11']+ A11+ A11+ A11,A84,A53",nan+ Wiesenbaude+ Wiesenbaude+ Wiesenbaude
921,Wiesenbaude,strassenbahn,['74'],"52.43330952304924, 13.307272184416341",nan,"['74']+ 74,73+ 73,74",nan+ Wiesenbaude+ Wiesenbaude
922,"Wiesenbaude, Giesendorferstrasse",strassenbahn,['73'],"52.43129460045176, 13.309610313200116",nan,['73'],nan
923,Wildau,s-bahn,['KBS 103'],"52.32,13.634",Q8000974,['KBS 103']+ KBS 103+ KBS 103+ KBS 103,nan+ Wildau railway station+ Wildau railway station+ Wildau railway station
924,Wilder Eber,bus,['A10'],,,,
925,Wilhelm-Borgmann Brücke,strassenbahn,['26'],,,,
926,Wilhelminenhofstrasse Ecke Edisonstrasse,strassenbahn,"['69', '95']","52.4619496,13.5139049",Q65951882,"['95', '87']+ 87+ 87,82",nan+ Wilhelminenhofstraße/Edisonstraße+ nan
927,Wilhelmshagen,s-bahn,['KBS 102'],"52.4386,13.7222",Q800494,['KBS 102']+ KBS 102+ KBS 102+ KBS 102,nan+ Berlin Wilhelmshagen station+ Berlin Wilhelmshagen station+ Berlin Wilhelmshagen station
928,Wilhelmsruh,s-bahn,['KBS 104'],"52.5814,13.3631",Q800495,['KBS 104']+ KBS 104+ KBS 106+ KBS 100e,nan+ Berlin-Wilhelmsruh station+ Berlin-Wilhelmsruh station+ Berlin-Wilhelmsruh station
929,"Wilhelmsruh, Fontanestrasse",bus,['A45'],"52.58985938767378, 13.361193570257216",nan,"['A55', 'A45']+ A55,A45+ A55,A45+ A45,A55","nan+ Wilhelmsruh, Fontanestrasse+ Wilhelmsruh, Fontanestrasse+ Wilhelmsruh, Fontanestrasse"
930,"Wilhelmsruh, Hauptstrasse",strassenbahn,"['36', '35']",,,,
931,Wilhelmstrasse/Oberhoferweg,strassenbahn,['96'],,,,
932,Wilmersdorf,s-bahn,"['KBS 100a', 'KBS 100']","52.477658333333,13.328525",Q464094,"['KBS 100', 'KBS 100a']+ KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k",nan+ Berlin Bundesplatz station+ Berlin Bundesplatz station+ Berlin Bundesplatz station
933,Wilmersdorfer Strasse Ecke Berlinerstrasse,strassenbahn,['44'],"52.51810404338167, 13.30449191797482",nan,['44'],nan
934,Wilmersdorferstrasse Ecke Kurfürsten Damm,strassenbahn,"['76', '76E']",,,,
935,Wittenau (Kremmener Bahn),s-bahn,['KBS 105'],"52.597013,13.334329",Q111264319,['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,nan+ S-Bahnhof Berlin-Wittenau+ S-Bahnhof Berlin-Wittenau+ S-Bahnhof Berlin-Wittenau
936,Wittenau (Nordbahn),s-bahn,['KBS 104'],"52.597013,13.334329",Q111264319,['KBS 104']+ KBS 104+ KBS 106+ KBS 100e,nan+ S-Bahnhof Berlin-Wittenau+ S-Bahnhof Berlin-Wittenau+ S-Bahnhof Berlin-Wittenau
937,"Wittenau, Heilanstalt",strassenbahn,['68'],,,,
938,"Wittenau, Nordbahn",strassenbahn,['68'],,,,
939,Wittenbergplatz,strassenbahn,"['76', '77', '76E']","52.50185025953713, 13.343098350806866",nan,"['6', '25', '2', '77', '78']+ 77,78,54,25,55,6,2,53+ 2,55,77,78",nan+ Wittenbergplatz+ Wittenbergplatz
940,Wittenbergplatz,u-bahn,"['A I', 'B II', 'A II']","52.501944444444,13.343055555556",Q692727,"['B I', 'A I']+ B II,A I,B I,A II+ A II,A I,B II,B I+ A I,B III,A II",nan+ Wittenbergplatz metro station+ Wittenbergplatz metro station+ Wittenbergplatz metro station
941,Witzleben,s-bahn,['KBS 100'],"52.5078,13.2836",Q321266,"['KBS 100', 'KBS 100a']+ KBS 100c,KBS 100+ KBS 100+ KBS 100",nan+ Berlin Messe Nord/ICC station+ Berlin Messe Nord/ICC station+ Berlin Messe Nord/ICC station
942,Wollankstr.,s-bahn,"['KBS 105', 'KBS 104']","52.5651525,13.3923627",Q800515,"['KBS 105', 'KBS 104']+ KBS 105,KBS 104+ KBS 105,KBS 106+ KBS 100c,KBS 100e",nan+ Berlin Wollankstraße station+ Berlin Wollankstraße station+ Berlin Wollankstraße station
943,Wuhlheide,s-bahn,['KBS 102'],"52.4689,13.5533",Q800514,['KBS 102']+ KBS 102+ KBS 102+ KBS 102,nan+ Berlin Wuhlheide station+ Berlin Wuhlheide station+ Berlin Wuhlheide station
944,Yorckstr.,s-bahn,"['KBS 106', 'KBS 105b']","52.491777777778,13.372141666667",Q21776729,"['KBS 106', 'KBS 105']+ KBS 106,KBS 105+ KBS 105,KBS 106+ KBS 100d,KBS 100c",nan+ Yorckstraße station+ Yorckstraße station+ Yorckstraße station
945,Yorckstrasse/Gneisenaustrasse,strassenbahn,['99'],"52.492962048633196, 13.387727495303821",nan,"['98', '99']+ 98",nan+ Yorckstrasse/Gneisenaustrasse
946,Zehlendorf,s-bahn,"['KBS 104', 'KBS 104a']","52.4309,13.2584",Q737962,"['KBS 104', 'KBS 104a']+ KBS 104a,KBS 104+ KBS 104,KBS 104a+ KBS 100f,KBS 100e",nan+ Berlin-Zehlendorf station+ Berlin-Zehlendorf station+ Berlin-Zehlendorf station
947,Zehlendorf West,s-bahn,['KBS 104'],"52.4375,13.2325",Q315891,['KBS 104'],nan
